[transmission power] [direct gain] [cross gain] [Date]
-15        -38.006509127        -43.6269054039        2014-05-15 19:02:23.355000        
-15        -38.1477341205        -43.7705820465        2014-05-15 19:03:40.709000        
-15        -38.2928261525        -43.2639661913        2014-05-15 19:04:56.341000        
-13        -36.3140240073        -42.356307722        2014-05-15 19:06:11.325000        
