[Gain]                [Received power ]           [Noise power]            [Transmitted power]            [Date]     - all power units in W
2.18524357333e-06        7.24408588871e-11        3.33738954739e-12        3.16227766017e-05        2014-05-18 20:47:06.321000        
1.65766154661e-06        5.81448873472e-11        5.72502657768e-12        3.16227766017e-05        2014-05-18 20:48:54.554000        
1.81660246312e-06        6.20699496915e-11        4.62393582625e-12        3.16227766017e-05        2014-05-18 20:55:13.991000        
