[Gain]                [Received power ]           [Noise power]            [Transmitted power]            [Date]     - all power units in W
4.29125839203e-05        1.35936890844e-09        2.3538537227e-12        3.16227766017e-05        2014-05-18 20:47:46.422000        
4.26983799054e-05        1.35262314055e-09        2.38181154674e-12        3.16227766017e-05        2014-05-18 20:49:33.255000        
3.26607459555e-05        1.03483230916e-09        2.00883616496e-12        3.16227766017e-05        2014-05-18 20:55:54.433000        
