[transmission power] [direct gain] [cross gain] [Date]
-15        -31.5764887879        -43.4934380711        2014-05-15 19:02:23.351000        
-15        -31.3824085655        -42.5002817331        2014-05-15 19:03:40.707000        
-14        -30.2378605465        -43.0942939622        2014-05-15 19:04:56.339000        
-16        -30.287437135        -42.9336338164        2014-05-15 19:06:11.323000        
